569;391;569;368
636;229;624;229
634;362;653;358
954;359;966;359
720;318;706;319
970;359;984;359
464;391;464;378
569;433;569;424
974;130;974;139
1105;429;1138;429
246;399;255;400
1089;165;1109;164
569;414;569;403
349;39;349;51
529;473;513;474
811;214;829;214
974;145;974;155
964;179;938;178
584;390;584;399
649;63;648;76
509;66;509;51
678;274;663;274
799;274;789;273
284;519;310;519
273;369;258;369
657;269;657;281
836;314;824;314
319;369;304;369
389;379;389;366
134;199;175;199
783;393;773;393
1119;486;1119;456
713;484;691;483
625;381;625;370
383;262;371;263
1278;234;1293;234
165;373;164;383
651;484;619;484
433;161;433;168
549;311;552;296
665;199;680;199
1130;234;1148;234
976;279;995;279
389;425;389;411
1120;155;1120;129
1091;279;1115;279
573;484;545;484
1090;234;1114;234
939;378;951;380
493;306;493;296
1235;279;1260;279
1146;199;1131;199
531;484;516;484
837;292;839;300
558;474;543;473
371;141;383;140
214;219;203;219
770;390;783;390
1293;198;1275;199
475;484;455;484
399;235;411;234
376;234;393;234
830;230;810;231
319;282;364;282
909;389;895;388
1170;384;1184;384
1201;384;1215;385
3;65;14;114
531;424;537;450
822;161;835;163
188;351;191;337
158;420;159;399
1115;135;1115;160
1101;288;1085;287
465;219;430;219
810;233;830;233
1230;166;1251;164
736;382;735;374
692;391;692;414
770;379;770;369
657;203;657;225
364;364;363;378
938;361;949;359
793;157;779;157
219;372;205;372
1121;358;1103;362
735;303;723;303
463;184;473;185
419;387;406;387
506;354;490;355
415;376;414;369
625;409;625;389
620;313;604;312
122;353;122;386
1001;198;988;199
1333;358;1313;358
374;331;384;330
657;169;657;193
657;295;658;304
996;287;977;289
660;190;660;173
1126;311;1123;317
423;276;421;256
680;242;661;242
619;316;628;315
465;218;465;190
807;204;807;213
922;414;910;412
841;413;833;415
1054;435;1054;386
1108;309;1108;299
663;265;679;265
207;245;207;271
807;214;808;226
590;313;525;312
695;413;695;393
683;262;663;263
672;393;673;406
953;276;952;286
962;133;962;161
955;288;955;278
813;200;830;200
1317;430;1317;485
1320;485;1321;385
207;281;207;314
487;309;487;296
807;241;808;260
676;127;659;127
528;458;555;458
380;101;380;91
1274;215;1291;215
978;215;995;215
321;407;308;408
206;315;109;315
526;315;591;315
663;130;674;130
542;498;542;506
608;315;618;315
661;245;680;245
404;391;419;390
125;389;125;358
501;167;481;167
418;190;418;174
830;197;813;197
398;327;374;327
1293;212;1273;212
996;212;975;213
1334;352;1314;352
1335;388;1335;375
1332;366;1332;391
747;359;747;379
750;379;750;359
768;359;767;374
1092;70;1092;80
622;424;622;434
481;170;500;170
249;382;239;383
799;377;802;364
258;375;280;375
329;141;340;140
13;543;7;542
485;355;476;355
673;374;672;386
156;330;144;329
1138;212;1129;212
1129;215;1146;215
1200;395;1200;386
788;290;800;291
969;404;973;387
808;271;808;284
180;351;182;343
470;424;471;459
422;252;418;244
685;154;678;155
513;468;584;468
651;355;629;362
824;399;828;417
235;411;231;400
831;416;827;398
1282;281;1290;279
858;338;853;322
584;415;583;429
252;275;266;269
918;412;1020;456
418;173;418;160
485;268;511;268
820;358;829;361
808;296;807;303
528;258;528;244
1248;463;1248;475
494;440;474;440
1168;380;1169;399
346;360;331;360
495;53;495;65
813;420;801;423
1125;238;1125;261
448;182;443;168
510;294;510;305
856;411;845;413
1125;171;1125;195
1119;261;1119;238
379;380;370;380
1185;385;1185;435
144;330;124;330
13;117;183;284
1314;355;1331;355
1125;298;1125;308
311;360;301;360
609;398;610;410
241;138;262;167
613;415;612;391
801;400;790;405
681;484;655;484
371;226;369;233
276;360;266;360
963;198;938;198
313;231;313;216
800;299;800;310
658;347;661;333
655;269;647;267
1098;369;1112;362
235;221;227;225
319;228;317;237
613;417;616;423
775;415;778;423
1296;305;1300;317
191;238;199;241
667;433;668;423
910;412;912;394
356;432;353;440
289;386;289;398
376;358;388;358
631;263;618;261
1290;150;1290;141
367;143;367;151
1335;366;1335;354
1237;64;1237;78
697;432;704;435
362;425;355;422
1321;364;1331;365
266;165;248;137
1258;298;1257;311
220;425;227;412
665;424;665;434
1332;394;1332;485
743;383;753;383
338;307;334;293
421;360;419;380
1125;206;1125;228
279;380;279;396
457;150;433;160
226;225;218;220
1315;487;1186;487
373;360;356;360
528;241;528;180
850;323;845;337
531;440;509;440
1101;391;1096;379
437;185;442;180
1293;294;1299;294
674;366;652;356
770;436;763;422
645;296;645;308
510;191;510;201
1085;419;1085;441
1088;411;1088;396
473;438;473;424
349;408;349;396
1321;383;1320;366
1119;360;1137;366
583;308;570;308
1287;141;1288;154
480;223;501;223
653;360;664;363
370;151;370;140
669;421;631;420
199;272;194;272
353;246;343;245
761;423;765;433
320;373;320;389
826;416;818;418
331;293;326;307
713;315;725;316
1089;373;1084;409
445;74;448;89
650;298;650;308
1273;154;1274;143
314;139;324;141
498;61;505;59
1360;350;1356;337
355;419;355;408
1144;367;1123;358
482;293;482;313
245;183;238;185
1145;374;1151;389
786;371;789;378
1042;380;1051;377
27;23;31;18
561;458;573;458
1195;359;1215;378
127;25;237;137
1170;430;1171;386
234;189;231;197
191;427;208;425
943;400;938;416
814;162;821;164
1236;268;1259;268
644;334;647;348
482;51;482;65
545;301;547;311
669;423;679;423
141;518;230;518
411;276;385;276
326;143;325;154
169;254;176;245
678;378;680;406
926;396;923;413
1146;486;1124;487
503;287;495;285
929;317;949;318
341;248;358;247
433;171;433;181
970;429;957;423
366;282;418;282
984;163;1001;163
356;274;366;284
815;418;811;403
1272;311;1267;317
951;287;933;287
847;317;861;316
993;155;993;130
467;401;479;393
844;411;842;392
768;291;779;292
1259;266;1230;265
188;235;177;242
959;158;944;158
801;127;774;127
1260;131;1260;141
661;438;669;438
629;316;642;319
663;61;662;68
130;135;129;198
488;478;493;468
807;400;813;418
475;458;505;458
700;379;700;389
312;70;320;73
428;327;400;327
335;397;341;400
1234;371;1216;371
510;236;510;246
784;430;780;419
1153;492;1155;486
369;156;379;156
1125;440;1134;440
503;221;484;220
1033;446;1024;459
1236;407;1241;401
980;384;990;384
1006;428;999;441
611;169;618;164
134;183;131;154
988;413;969;405
745;433;753;447
460;402;462;413
411;366;411;376
238;128;131;20
1129;436;1115;437
135;333;148;332
245;360;236;361
0;546;51;546
413;311;425;311
422;161;422;168
1031;453;1043;453
790;308;792;298
821;313;823;304
716;480;771;438
1090;201;1114;201
1128;453;1140;453
652;448;651;481
1103;363;1091;374
983;434;973;430
473;410;473;401
658;332;657;341
682;382;674;367
200;260;204;250
228;227;236;225
265;317;278;317
148;515;126;516
1016;429;1001;420
318;207;363;207
1275;201;1293;202
1265;536;1263;544
807;303;812;310
161;399;180;390
655;317;673;316
771;396;783;396
371;171;413;171
313;518;333;519
252;393;244;397
214;411;204;411
653;483;654;449
384;331;411;331
962;404;963;394
1144;143;1144;131
760;419;748;426
956;400;936;394
499;487;516;486
396;176;371;177
975;413;969;427
413;247;380;247
666;156;666;169
1235;380;1236;372
965;407;976;410
1244;320;1251;320
1184;450;1173;450
410;177;396;176
1023;459;1014;453
569;454;568;435
502;162;509;161
349;276;326;276
498;466;483;466
320;172;331;171
1191;490;1203;489
300;485;280;484
796;426;786;430
629;362;617;377
473;393;473;368
322;394;322;384
816;278;830;278
319;415;308;415
1173;453;1183;453
60;547;49;543
1036;313;1056;313
421;516;269;516
959;406;954;420
215;221;220;230
489;208;499;208
679;210;661;211
1020;459;1075;518
501;282;521;282
1020;436;1010;451
1097;295;1097;315
1001;323;1038;323
786;287;775;285
791;408;796;424
813;267;824;266
1068;382;1054;382
307;136;307;179
372;238;376;234
1137;150;1131;158
946;400;954;402
371;212;413;211
1026;460;1031;454
1217;385;1216;403
625;448;650;448
998;422;1006;426
645;316;653;317
525;371;524;385
1255;320;1264;320
520;160;538;162
704;301;705;316
979;412;987;416
508;375;498;375
1143;130;1126;130
898;307;919;307
956;421;962;404
787;275;787;286
1133;451;1112;450
412;487;421;486
1130;268;1146;268
470;403;470;414
363;160;325;160
631;423;664;423
454;80;457;90
1285;163;1298;164
742;454;733;443
387;201;378;202
370;276;359;276
700;395;700;411
951;313;952;299
734;449;740;456
646;196;620;197
199;382;191;380
1096;426;1086;427
199;356;188;357
641;304;641;296
788;406;781;407
959;129;940;129
1061;453;1074;453
1339;331;1345;333
535;486;685;486
355;406;363;406
206;221;214;222
1153;384;1143;368
236;224;241;216
1051;486;1027;462
1315;331;1335;332
265;485;256;484
502;315;498;321
293;371;318;371
673;446;625;446
195;236;189;235
1328;341;1314;342
949;377;938;374
1275;268;1290;268
559;412;564;417
786;298;786;291
1352;340;1348;352
1067;436;1056;437
428;134;420;135
663;231;679;231
738;432;729;439
996;366;990;367
944;356;934;361
527;152;520;152
1235;201;1259;201
1285;331;1309;331
145;185;145;175
829;287;818;286
584;366;584;376
946;294;946;313
741;456;720;474
156;370;157;463
831;359;825;356
1263;276;1236;277
1320;284;1316;293
255;484;244;485
396;141;412;139
1140;318;1193;318
519;486;533;486
1001;443;1009;429
1274;248;1291;248
963;310;964;298
618;291;629;291
652;315;652;308
1184;487;1161;487
1266;156;1266;126
437;175;437;161
201;411;202;423
503;317;521;317
965;394;967;404
422;221;421;228
1225;382;1175;382
672;308;672;291
601;359;602;421
993;357;951;357
725;297;719;296
371;178;371;190
316;136;308;136
526;291;536;291
484;317;496;317
338;171;363;171
1151;157;1145;157
291;389;292;374
156;516;148;516
670;161;683;161
1045;377;1034;377
481;266;482;283
350;427;373;427
387;381;386;391
376;426;386;426
769;246;798;246
625;231;646;231
174;338;177;351
496;311;489;311
545;438;548;429
644;311;636;311
316;161;316;173
414;232;376;232
1291;276;1273;277
256;390;256;376
683;321;720;321
704;317;681;317
586;430;586;359
1280;78;1280;64
624;518;688;518
1027;436;1020;432
1216;370;1209;365
440;309;435;315
961;298;961;311
484;281;493;282
423;440;422;371
150;227;178;198
385;407;376;407
487;469;485;479
1262;208;1262;225
1136;171;1136;165
411;201;398;202
716;383;716;390
715;374;724;379
310;264;311;278
576;483;576;475
851;301;853;289
979;201;996;201
436;316;448;316
416;243;416;234
1300;315;1304;300
732;440;741;435
349;156;361;156
1022;381;1015;382
405;306;426;306
1088;443;1097;431
1144;377;1120;377
256;187;246;182
1144;155;1145;144
497;375;497;385
696;448;709;449
1231;130;1258;132
1196;406;1206;406
1073;515;1059;495
598;432;586;432
341;519;429;518
176;383;176;369
455;486;475;486
326;156;335;156
179;488;188;487
637;63;637;75
1118;290;1105;289
1330;487;1320;487
176;356;165;357
1295;400;1299;392
531;454;531;444
814;62;808;72
259;198;256;187
288;448;284;457
1332;495;1332;514
761;421;771;417
370;244;371;249
648;161;656;161
477;209;477;251
477;168;477;194
687;518;714;484
811;246;829;247
715;431;704;432
376;227;416;227
717;301;706;303
545;476;558;476
380;322;425;322
1009;450;1001;444
796;312;786;312
477;130;477;160
651;285;652;274
1105;292;1118;292
1250;292;1265;292
1106;516;1073;516
325;274;329;266
1146;232;1130;232
127;510;126;415
1067;386;1066;426
301;448;302;454
1051;454;1052;485
566;369;567;394
461;371;462;398
1117;460;1117;485
386;153;386;141
1114;231;1091;232
856;395;857;405
387;410;387;421
126;414;126;396
1001;331;1043;331
161;487;178;487
1261;166;1262;193
386;366;387;378
334;138;320;138
1076;413;1076;398
191;514;191;494
651;76;651;61
1262;240;1262;260
221;386;221;395
976;224;976;216
480;186;488;186
351;51;351;38
326;268;326;250
771;316;779;316
231;202;223;201
824;316;838;316
976;189;976;173
1259;232;1236;232
586;506;586;499
811;131;823;131
492;204;491;193
567;403;567;413
691;486;710;486
1106;162;1094;162
486;500;487;516
331;36;325;37
1085;132;1113;131
551;506;551;500
773;266;796;266
381;191;391;191
1130;201;1146;201
661;276;678;276
791;276;799;276
422;355;414;356
1291;232;1275;232
396;191;416;191
1000;276;978;277
977;256;976;249
720;326;680;327
941;417;945;400
1109;276;1091;277
976;155;976;143
341;426;348;426
895;391;909;392
256;413;256;406
334;417;321;417
166;137;193;135
482;255;481;263
202;385;201;394
493;379;490;371
107;350;106;319
1135;427;1106;427
1260;531;1283;531
1137;385;1136;393
940;181;964;181
431;518;600;518
984;397;996;397
1186;488;1187;465
684;196;665;197
1328;346;1339;346
837;304;837;313
833;211;811;212
433;221;448;221
515;191;524;191
1183;437;1171;437
484;66;491;66
1014;451;1022;438
1037;445;1030;438
249;417;283;417
268;516;206;516
802;316;802;308
708;487;687;514
1264;78;1264;64
566;425;566;438
1146;276;1139;277
1203;318;1241;318
1090;268;1114;268
955;423;943;419
503;246;503;236
503;261;503;251
664;363;672;370
1127;193;1127;181
802;260;802;236
1129;248;1146;248
985;391;995;391
255;207;259;199
1318;381;1318;428
825;133;825;153
1116;518;1333;518
822;300;821;292
527;130;527;150
968;125;933;124
963;265;934;264
220;273;221;225
126;518;140;518
371;78;371;65
246;207;239;205
372;91;372;100
339;383;368;383
369;37;363;37
524;236;511;235
972;428;978;413
178;256;188;263
808;130;808;154
514;223;525;223
636;310;636;300
997;442;987;437
336;384;336;396
800;425;794;408
750;428;759;422
859;391;866;390
1253;162;1244;161
1236;463;1236;475
1117;300;1117;311
550;456;533;456
996;265;981;265
601;355;586;355
706;306;719;306
366;371;366;364
715;446;693;446
331;396;330;385
237;381;237;365
164;159;164;146
460;84;462;74
936;417;926;415
1108;125;1085;124
578;435;578;416
408;225;376;225
498;145;486;145
1171;308;1191;308
338;379;338;364
1171;313;1190;313
996;245;978;245
578;411;578;371
190;389;190;425
718;428;718;390
528;280;528;264
1296;179;1274;180
235;369;235;380
618;410;618;391
105;359;105;386
176;197;134;197
960;63;960;76
784;358;813;358
400;485;379;485
514;208;524;208
751;358;766;358
964;275;955;274
736;358;746;358
368;484;353;485
769;233;781;233
335;485;311;485
342;421;341;408
933;131;961;132
1148;179;1130;180
510;206;510;215
965;166;965;176
568;355;510;355
235;485;214;485
944;315;931;315
203;485;189;485
603;518;618;518
878;413;893;413
1250;65;1250;78
795;383;806;383
680;424;680;434
1192;370;1189;363
576;371;576;436
953;371;953;360
1093;248;1116;248
706;311;726;311
868;317;879;317
661;213;673;213
283;415;258;415
816;378;828;378
481;238;501;238
351;205;319;205
514;238;524;238
918;310;898;310
1318;318;1341;318
714;364;715;373
514;253;524;253
1163;411;1163;399
485;253;501;253
586;448;608;448
1271;136;1271;154
359;230;323;230
990;317;1034;318
1040;318;1050;318
1069;318;1088;318
673;136;664;136
398;157;388;162
537;493;537;506
1264;126;1231;126
503;201;503;183
796;150;797;160
507;53;506;65
723;358;731;358
797;63;796;76
818;275;811;276
936;373;936;364
965;183;965;191
675;131;675;150
426;322;440;332
516;456;519;444
617;389;620;376
1150;451;1150;481
244;185;252;188
835;275;819;276
504;216;503;206
1114;450;1096;451
471;368;471;389
624;61;625;76
551;442;566;442
752;448;744;454
616;378;615;410
526;255;526;280
816;399;823;397
782;379;782;360
294;457;291;447
219;421;208;421
802;228;802;213
719;355;714;363
1083;444;1078;455
1135;72;1129;79
755;445;746;429
101;406;108;404
824;356;720;356
256;193;255;201
993;415;984;434
686;515;506;516
731;376;721;375
186;259;180;254
157;480;157;514
839;392;842;411
121;317;160;317
1058;311;1036;311
1288;246;1274;245
987;435;994;419
1099;183;1108;181
391;101;391;115
495;357;548;358
161;317;208;317
1118;193;1118;165
841;308;848;314
957;309;957;299
772;64;772;76
1286;553;1285;540
794;406;802;403
1070;450;1055;451
278;373;258;373
504;266;483;266
336;38;336;51
1118;377;1095;377
1156;314;1158;304
1352;331;1352;316
436;191;436;216
104;336;104;346
487;371;484;382
1050;382;1040;390
1125;292;1134;292
938;201;958;201
980;233;990;233
967;361;966;368
652;225;652;203
413;235;413;241
1121;516;1111;516
364;380;340;381
677;154;677;128
926;413;929;399
420;393;420;450
209;254;210;245
786;310;785;300
159;514;159;504
512;201;512;193
1115;246;1091;245
1289;154;1300;149
1277;397;1289;403
501;171;501;181
190;488;203;487
311;453;321;450
406;116;405;101
1131;379;1131;393
389;438;394;432
1146;245;1129;246
1118;66;1117;81
682;406;682;383
368;362;375;362
208;242;201;240
311;254;311;261
716;393;716;430
524;251;511;251
716;451;716;481
376;383;385;382
345;141;366;140
46;539;45;519
196;224;195;233
1066;305;1046;305
215;209;215;219
923;391;915;390
1151;265;1133;266
195;171;196;153
1220;477;1226;477
260;447;274;435
682;436;682;419
394;141;394;154
1039;321;1001;321
524;221;511;220
552;454;552;444
322;379;322;364
501;251;480;251
225;361;213;361
1116;250;1116;259
524;206;511;205
273;433;258;446
540;442;549;442
173;391;160;391
647;308;647;298
985;361;986;383
24;540;22;516
334;381;324;380
1200;309;1201;318
652;259;652;235
1003;166;1002;158
825;375;816;376
526;239;526;249
436;137;457;122
996;231;979;231
336;364;336;379
1156;461;1172;456
526;209;526;219
563;425;550;426
341;141;341;151
474;131;457;136
1161;396;1161;413
936;233;963;233
278;487;301;487
573;466;505;466
817;74;816;63
413;155;420;149
1041;421;1049;432
183;160;183;145
316;199;316;209
453;121;435;134
350;445;351;430
124;466;124;516
990;131;991;140
420;473;420;481
981;267;996;267
750;432;758;442
1152;438;1152;428
192;420;192;385
461;423;461;430
501;236;480;236
340;362;346;362
246;487;265;487
520;442;528;442
305;362;311;362
883;317;913;317
1114;265;1090;266
336;353;354;353
1153;483;1153;460
501;272;500;280
88;409;87;400
939;267;963;267
159;169;150;167
271;288;279;285
186;181;186;175
471;465;470;481
652;186;652;169
532;241;531;256
2;539;1;521
671;377;661;377
788;324;800;325
107;366;107;355
323;232;358;232
229;418;246;417
512;246;512;240
503;230;504;219
1153;413;1153;393
615;425;615;436
763;443;752;430
220;317;259;317
321;162;360;162
1193;311;1171;311
724;448;717;444
1314;293;1314;280
525;135;515;135
149;168;148;185
190;173;190;183
475;442;488;442
1148;354;1120;330
978;247;996;247
511;131;510;153
379;487;400;487
1241;315;1204;316
1167;455;1154;459
1130;132;1143;132
1330;516;1169;516
1187;440;1187;408
324;436;318;435
1287;543;1295;540
1154;316;1143;316
346;487;368;487
963;231;939;231
416;343;424;340
365;41;363;51
785;64;784;76
416;180;416;188
486;147;498;147
608;446;586;446
132;151;132;138
356;362;363;362
1127;260;1127;250
1127;225;1127;216
107;386;107;368
951;359;951;371
512;231;512;224
526;224;526;234
501;456;475;456
717;370;717;363
188;516;161;516
204;516;193;516
967;194;967;165
450;515;434;516
504;516;490;516
956;277;964;277
1101;65;1094;66
827;155;827;141
526;193;526;204
491;51;484;51
1055;316;1015;316
1273;182;1298;182
1090;316;1070;316
1136;182;1145;182
1190;316;1156;316
1151;516;1140;516
512;185;512;173
311;487;335;487
1168;516;1160;516
526;180;526;188
893;411;878;410
602;311;602;304
513;218;512;209
1343;316;1314;315
1041;450;1034;451
488;206;480;206
586;357;601;357
962;75;962;63
1298;264;1278;266
501;206;493;206
991;130;975;129
1191;305;1170;306
805;381;795;381
796;230;773;231
214;487;234;487
802;286;801;270
308;261;278;279
1284;533;1283;550
313;417;320;417
1125;131;1125;155
182;200;150;231
152;146;150;158
403;103;403;116
1310;333;1310;343
15;543;14;519
1118;332;1146;356
245;180;251;175
968;226;968;205
603;379;603;356
968;285;967;271
1270;238;1270;261
1270;205;1270;228
411;333;411;353
1270;271;1270;286
298;307;310;307
566;444;566;454
1258;534;1259;553
898;312;918;312
426;205;426;218
341;64;341;78
289;287;319;287
1087;470;1087;460
485;516;453;516
1312;279;1312;289
1336;277;1314;277
12;519;12;539
284;466;306;465
598;14;583;7
726;117;703;117
653;374;670;374
1118;224;1118;206
95;393;73;393
703;408;703;384
322;306;323;285
223;473;211;481
805;165;814;171
765;269;765;283
150;235;185;201
1270;171;1270;195
531;185;531;198
150;181;152;170
1289;130;1273;130
1150;403;1150;413
1084;455;1084;481
729;401;721;390
583;36;598;29
935;126;958;127
370;160;370;171
173;185;174;174
306;463;283;463
1260;550;1260;534
355;350;336;350
965;208;965;223
785;322;774;322
423;483;423;471
649;372;630;372
573;160;596;161
600;560;630;561
818;22;801;22
353;451;374;450
528;407;511;407
173;277;111;277
817;370;817;360
1241;393;1233;401
640;377;628;377
220;313;220;284
1052;393;1052;428
810;154;811;133
375;449;375;440
670;372;655;372
73;395;96;396
944;160;955;161
581;561;598;560
443;240;454;241
1275;552;1263;552
192;200;155;236
229;174;218;183
799;24;818;24
1186;491;1168;490
154;356;126;356
37;541;36;519
661;379;671;379
1087;483;1087;473
53;511;35;511
365;52;370;38
1238;391;1237;382
830;215;829;229
285;285;285;305
968;260;968;238
160;505;180;490
1019;359;1005;375
584;15;564;9
595;158;571;158
34;519;34;539
448;188;438;189
157;238;212;185
627;252;631;260
220;186;241;165
616;454;616;475
765;218;765;228
283;443;306;443
433;236;433;223
800;3;814;3
147;159;144;148
282;396;282;386
96;416;73;416
1146;218;1146;230
596;180;573;180
566;24;561;33
704;291;688;291
501;188;501;201
1146;250;1146;261
100;452;118;452
21;523;21;536
1389;356;1379;356
33;511;20;511
1095;412;1143;412
1116;209;1116;224
1140;371;1100;371
336;64;336;78
176;489;161;501
63;452;88;452
258;371;278;371
288;303;288;288
900;297;918;297
565;34;587;28
936;77;943;77
565;12;587;18
531;204;531;213
819;0;800;19
718;474;718;450
306;440;283;440
573;183;596;183
965;240;965;258
773;324;788;324
443;103;444;113
511;409;528;409
111;279;173;279
630;374;650;374
193;154;193;163
374;449;353;448
630;558;600;558
320;288;320;303
1168;415;1168;428
1038;10;1015;10
43;523;43;536
1318;366;1318;375
1120;80;1119;70
540;506;539;498
120;385;109;385
300;353;324;353
587;26;566;31
159;501;159;489
324;350;300;350
703;120;725;119
109;388;121;388
943;277;937;270
1264;554;1275;554
274;410;263;410
598;558;583;558
1315;279;1336;279
1015;13;1038;13
1120;379;1129;379
1099;379;1115;379
628;379;640;379
136;310;110;310
606;22;588;31
469;329;460;338
798;18;798;5
628;306;619;297
155;400;129;412
129;415;155;402
491;132;482;137
113;313;136;313
629;425;635;433
285;278;309;263
1009;375;1022;361
221;172;198;195
258;393;273;385
310;482;320;476
932;340;949;325
649;168;649;185
649;206;649;221
1084;330;1092;319
692;195;683;204
947;323;934;334
618;475;618;450
484;138;494;133
206;181;237;150
36;513;53;514
276;381;258;390
235;148;213;170
119;449;100;449
413;354;413;341
128;358;153;358
319;473;309;480
73;418;95;418
649;239;649;255
338;78;338;64
918;294;900;294
1100;373;1139;373
1233;475;1234;465
316;284;288;284
1143;409;1096;409
88;449;63;449
20;513;33;513
239;155;224;169
163;240;187;216
206;196;192;209
186;214;162;238
193;212;207;198
512;372;495;359
201;176;210;168
233;143;217;158
208;166;199;175
918;349;910;355
912;357;919;351
155;506;148;513
225;172;240;158
1074;342;1082;332
1108;509;1097;495
218;160;234;144
493;360;507;372
238;163;229;173
213;183;222;175
1088;497;1096;504
1080;330;1072;341
1094;495;1106;510
802;21;816;6
172;202;147;226
426;523;421;532
